,rectype,issueid,project_owner,project_name,actor,time,text,action,title
10,issue_comment,1428,nilearn,nilearn,codecov[bot],2017-04-05 13:42:56,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=h1) Report
> Merging [#1428](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/87c12efe14c005f1c916f76358639b55a306fb06?src=pr&el=desc) will **decrease** coverage by `<.01%`.
> The diff coverage is `50%`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1428/graphs/tree.svg?width=650&token=KpYArSdyXv&height=150&src=pr)](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##           master   #1428      +/-   ##
=========================================
- Coverage   94.51%   94.5%   -0.01%     
=========================================
  Files         118     118              
  Lines       13470   13472       +2     
=========================================
+ Hits        12731   12732       +1     
- Misses        739     740       +1
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/decomposition/canica.py](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL2NhbmljYS5weQ==) | `92.5% <50%> (-2.24%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=footer). Last update [87c12ef...f1a292b](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
11,issue_comment,1428,nilearn,nilearn,codecov[bot],2017-04-05 13:42:56,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=h1) Report
> Merging [#1428](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/87c12efe14c005f1c916f76358639b55a306fb06?src=pr&el=desc) will **increase** coverage by `<.01%`.
> The diff coverage is `100%`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1428/graphs/tree.svg?src=pr&token=KpYArSdyXv&width=650&height=150)](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master    #1428      +/-   ##
==========================================
+ Coverage   94.51%   94.51%   +<.01%     
==========================================
  Files         118      118              
  Lines       13470    13474       +4     
==========================================
+ Hits        12731    12735       +4     
  Misses        739      739
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/decomposition/tests/test\_canica.py](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL3Rlc3RzL3Rlc3RfY2FuaWNhLnB5) | `98.82% <100%> (+0.02%)` | :arrow_up: |
| [nilearn/decomposition/canica.py](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL2NhbmljYS5weQ==) | `95% <100%> (+0.26%)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=footer). Last update [87c12ef...27243ee](https://codecov.io/gh/nilearn/nilearn/pull/1428?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
12,issue_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 19:26:46,LGTM,,
13,issue_comment,1428,nilearn,nilearn,bthirion,2017-04-06 16:44:39,LGTM,,
14,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 08:37:34,"From the doc, the given threshold can be None, 'auto' or float. Here, you should also check that the given threshold should be a ```numbers.Number``` to raise an error. Also, in Python I think we don't need parenthesis.",27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/canica.py')"
15,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 08:39:09,"In the error message, there is no space after number. You can leave space after number before "".
Error message can be seen here, https://travis-ci.org/nilearn/nilearn/jobs/218779100#L2729",27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/canica.py')"
16,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 08:40:17,Please don't remove lines which are not related to your changes.,27243ee461a3345091c3828681488c4d303a276e,"(27, '', u'nilearn/decomposition/canica.py')"
17,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 14:16:16,We don't need this because directly validating the parameters where data is not required.,27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/tests/test_canica.py')"
18,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 14:17:18,"Should be doing like this. Below CanICA is an object followed by inputs
```python
 assert_raises(ValueError, CanICA, n_components=4, threshold=5.)
```",27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/tests/test_canica.py')"
19,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 14:19:00,"Can you include threshold in the error message. I think writing as and ""you provided threshold=%s"" would be bit clear.",27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/canica.py')"
20,pull_request_commit_comment,1428,nilearn,nilearn,KamalakerDadi,2017-04-05 14:51:34,"It should 'C' capital (CanICA).

For reference ```from nilearn.decomposition import CanICA```.",27243ee461a3345091c3828681488c4d303a276e,"(None, '', u'nilearn/decomposition/tests/test_canica.py')"
21,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 07:20:23,checks that the threshold is not higher than number of maps,c1e96fbd807114093b454bbd81f0610bde1831de,
22,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 09:14:24,corrected the errors,59ef00b40db591fae35a665255646b2626dc1423,
23,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 12:43:31,change logical,c694a015632b0ad1757bd6355aa4084c35cfcb61,
24,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 13:42:53,add a test,f1a292bba53458bee1203447eda5f3ae6d6b7669,
25,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 14:35:50,change test,6fbfa6f1583ae34b52febc075b496aa6cfb8b3ac,
26,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 14:37:17,change error message,903330be513fc28de6d35b60c04b06128c696790,
27,pull_request_commit,1428,nilearn,nilearn,sylvain@dhcp-147-251.via.ecp.fr,2017-04-05 15:17:47,error fix,27243ee461a3345091c3828681488c4d303a276e,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1423,nilearn,nilearn,KamalakerDadi,2017-03-29 08:18:44,"Using them in glass_brain.py. While plotting with glass brain we see this deprecation warning. Moreover ```get_axis_bgcolor``` will be removed in future release.

Reviews please ?",start issue,[MRG] FIX: Deprecated get_axis_bgcolor with matplotlib < 2.0
2,issue_closed,1423,nilearn,nilearn,GaelVaroquaux,2017-05-23 09:19:39,,closed issue,[MRG] FIX: Deprecated get_axis_bgcolor with matplotlib < 2.0
3,pull_request_title,1423,nilearn,nilearn,KamalakerDadi,2017-03-29 08:18:44,"Using them in glass_brain.py. While plotting with glass brain we see this deprecation warning. Moreover ```get_axis_bgcolor``` will be removed in future release.

Reviews please ?",64b2730c904abfb9c6fd1572b4a4e48ee4af78ed,[MRG] FIX: Deprecated get_axis_bgcolor with matplotlib < 2.0
4,pull_request_merged,1423,nilearn,nilearn,GaelVaroquaux,2017-05-23 09:19:39,[MRG] FIX: Deprecated get_axis_bgcolor with matplotlib < 2.0,779353c212f6177f08a76df0c09c23f71faa211e,Pull request merge from KamalakerDadi/nilearn:fix_deprecated_matplotlib_axisbgcolor to nilearn/nilearn:master
5,issue_comment,1423,nilearn,nilearn,GaelVaroquaux,2017-05-23 09:19:31,LGTM. Merging,,
6,issue_comment,1423,nilearn,nilearn,codecov[bot],2017-03-29 23:07:20,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=h1) Report
> Merging [#1423](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/87c12efe14c005f1c916f76358639b55a306fb06?src=pr&el=desc) will **increase** coverage by `<.01%`.
> The diff coverage is `100%`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1423/graphs/tree.svg?token=KpYArSdyXv&src=pr&height=150&width=650)](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master    #1423      +/-   ##
==========================================
+ Coverage   94.51%   94.51%   +<.01%     
==========================================
  Files         118      118              
  Lines       13470    13475       +5     
==========================================
+ Hits        12731    12736       +5     
  Misses        739      739
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/plotting/glass\_brain.py](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9nbGFzc19icmFpbi5weQ==) | `87.5% <100%> (+0.83%)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=footer). Last update [87c12ef...64b2730](https://codecov.io/gh/nilearn/nilearn/pull/1423?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
7,issue_comment,1423,nilearn,nilearn,KamalakerDadi,2017-05-22 16:23:10,Any comments on this ? or merge ?,,
8,pull_request_commit,1423,nilearn,nilearn,KamalakerDadi,2017-03-29 08:10:59,"FIX: Deprecated get_axis_bgcolor with matplotlib < 2.0

Using them in glass_brain.py",64b2730c904abfb9c6fd1572b4a4e48ee4af78ed,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1454,nilearn,nilearn,KamalakerDadi,2017-05-16 15:31:44,"Attempts to FIX,

 - CircleCI failure particularly with timedout errors where every PR is failing on this.

- To make it a faster to build doc.

This was done basically to increase timeout (I don't have better alternative right now) and use parallel=true.
Both changes are made in circle.yml.

It is just an attempt to see CircleCI now. Other suggestions are also welcome.",start issue,FIX: CircleCI timedout error
2,issue_closed,1454,nilearn,nilearn,GaelVaroquaux,2017-05-23 10:14:19,,closed issue,FIX: CircleCI timedout error
3,pull_request_title,1454,nilearn,nilearn,KamalakerDadi,2017-05-16 15:31:44,"Attempts to FIX,

 - CircleCI failure particularly with timedout errors where every PR is failing on this.

- To make it a faster to build doc.

This was done basically to increase timeout (I don't have better alternative right now) and use parallel=true.
Both changes are made in circle.yml.

It is just an attempt to see CircleCI now. Other suggestions are also welcome.",52905d465625892efec190901373a6724d667c96,FIX: CircleCI timedout error
4,pull_request_merged,1454,nilearn,nilearn,GaelVaroquaux,2017-05-23 10:14:19,FIX: CircleCI timedout error,32b54f2c3d324740dfb1abb1413a649d39094b14,Pull request merge from KamalakerDadi/nilearn:test_circle_ci to nilearn/nilearn:master
5,issue_comment,1454,nilearn,nilearn,GaelVaroquaux,2017-05-23 10:14:15,LGTM. Merging.,,
6,issue_comment,1454,nilearn,nilearn,bthirion,2017-05-23 09:12:51,LGTM.,,
7,issue_comment,1454,nilearn,nilearn,codecov[bot],2017-05-16 17:02:49,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=h1) Report
> Merging [#1454](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/e0524d3cc9dfd97cca24099b01a4c0cf6eabad87?src=pr&el=desc) will **decrease** coverage by `1.67%`.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1454/graphs/tree.svg?token=KpYArSdyXv&src=pr&width=650&height=150)](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master    #1454      +/-   ##
==========================================
- Coverage    94.6%   92.93%   -1.68%     
==========================================
  Files         120      120              
  Lines       14663    14672       +9     
==========================================
- Hits        13872    13635     -237     
- Misses        791     1037     +246
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/plotting/surf\_plotting.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9zdXJmX3Bsb3R0aW5nLnB5) | `29.13% <0%> (-62.26%)` | :arrow_down: |
| [nilearn/plotting/tests/test\_surf\_plotting.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy90ZXN0cy90ZXN0X3N1cmZfcGxvdHRpbmcucHk=) | `56.06% <0%> (-43.94%)` | :arrow_down: |
| [nilearn/\_utils/compat.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvY29tcGF0LnB5) | `67.85% <0%> (-30.36%)` | :arrow_down: |
| [nilearn/\_utils/fixes/matplotlib\_backports.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvZml4ZXMvbWF0cGxvdGxpYl9iYWNrcG9ydHMucHk=) | `77.77% <0%> (-22.23%)` | :arrow_down: |
| [nilearn/\_utils/fixes/\_\_init\_\_.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvZml4ZXMvX19pbml0X18ucHk=) | `73.33% <0%> (-13.34%)` | :arrow_down: |
| [nilearn/plotting/\_\_init\_\_.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9fX2luaXRfXy5weQ==) | `75% <0%> (-8.34%)` | :arrow_down: |
| [nilearn/datasets/atlas.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9kYXRhc2V0cy9hdGxhcy5weQ==) | `89.83% <0%> (-6.36%)` | :arrow_down: |
| [nilearn/datasets/tests/test\_atlas.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9kYXRhc2V0cy90ZXN0cy90ZXN0X2F0bGFzLnB5) | `96.13% <0%> (-3.87%)` | :arrow_down: |
| [nilearn/\_utils/niimg.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvbmlpbWcucHk=) | `96.61% <0%> (-1.7%)` | :arrow_down: |
| [nilearn/decomposition/dict\_learning.py](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL2RpY3RfbGVhcm5pbmcucHk=) | `93.05% <0%> (-1.39%)` | :arrow_down: |
| ... and [10 more](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=tree-more) | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=footer). Last update [e0524d3...52905d4](https://codecov.io/gh/nilearn/nilearn/pull/1454?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,
8,issue_comment,1454,nilearn,nilearn,KamalakerDadi,2017-05-22 16:22:40,Any comments on this ? or merge ?,,
9,pull_request_commit,1454,nilearn,nilearn,KamalakerDadi,2017-05-16 15:22:35,FIX: CircleCI timedout error,aecf8c4af2f9ad8bfb8d6ebf1b0ebbe657b288f7,
10,pull_request_commit,1454,nilearn,nilearn,KamalakerDadi,2017-05-23 10:06:11,Addressed comments: removed parallel=True because it has no effect,52905d465625892efec190901373a6724d667c96,
