,rectype,issueid,project_owner,project_name,actor,time,text,action,title
14,issue_comment,1512,nilearn,nilearn,jnecus,2017-09-19 13:40:57,"@GaelVaroquaux  Sorry for the unnecessary hassle and thanks for all the help with getting started, I appreciate it. Things should hopefully go more smoothly next time!",,
15,issue_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 16:16:02,@jnecus : what's you're real-world name? To credit you.,,
16,issue_comment,1512,nilearn,nilearn,jnecus,2017-09-19 16:18:32,@GaelVaroquaux Joe Necus,,
17,issue_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 16:45:42,"OK, I added an entry in the whats_new file
",,
18,pull_request_commit_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 09:57:37,Style nitpick: could you remove the empty lines before the two elif,38cc815eaefc9ddef3d4763829dee45e01c4e47b,"(None, '', u'nilearn/image/resampling.py')"
19,pull_request_commit_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 12:46:03,"Sorry to always come back with a new comment, but the Python style guide (known as 'PEP8') says that there should be a space here, after the coma: always a space after, never before.",38cc815eaefc9ddef3d4763829dee45e01c4e47b,"(None, '', u'nilearn/image/tests/test_resampling.py')"
20,pull_request_commit_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 12:46:18,Same comment on style: space after comma.,38cc815eaefc9ddef3d4763829dee45e01c4e47b,"(None, '', u'nilearn/image/tests/test_resampling.py')"
21,pull_request_commit_comment,1512,nilearn,nilearn,jnecus,2017-09-19 12:51:57,"No worries, got to learn these things at some point :-)",38cc815eaefc9ddef3d4763829dee45e01c4e47b,"(None, '', u'nilearn/image/tests/test_resampling.py')"
22,pull_request_commit_comment,1512,nilearn,nilearn,GaelVaroquaux,2017-09-19 12:57:22,"Oops: missing space in front of 'linear'.

Some editors have a PEP8 plugin (or better, 'flake8') to show you this live as you type.",38cc815eaefc9ddef3d4763829dee45e01c4e47b,"(None, '', u'nilearn/image/tests/test_resampling.py')"
23,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-18 12:35:11,"Added option to perform linear resampling

I found that I was using this in my work. It is a useful feature to have and easily implementable.",b706b760fe400a13f6c77ffd7a74bccb04c13cf6,
24,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-19 08:29:03,updated documentation for linear resampling,2dbd47f62fae7af9c6aee9d5aec5965f5e1d6364,
25,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-19 10:03:53,remove empty space,3eaa4e4884b0288a9724a3a1bd8e830b952ac9e2,
26,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-19 10:06:34,Added linear resampling into test,b6278b421254440ec37ecf80ed79edc1f4bb6fc6,
27,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-19 12:50:37,Formatting with spaces,9e9bd9552790f33597a711019a6ed545663870dd,
28,pull_request_commit,1512,nilearn,nilearn,jnecus,2017-09-19 12:59:53,Update test_resampling.py,38cc815eaefc9ddef3d4763829dee45e01c4e47b,
