,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,231,pycqa,astroid,PCManticore,2016-02-18 22:00:31,"I'm closing this, I don't see a benefit and the code will still look the same.
",,
0,issue_title,322,pycqa,astroid,ceridwen,2016-02-17 05:30:26,"Many packages, especially C extensions, seem to build their `__all__` globals using augmented assignment or other dynamic methods.  Since understanding dynamic list creation in the general case is probably too hard, it would be more accurate to ignore `__all__` and simply assume that all public names are available from a wildcard import.
",start issue,Remove `__all__` handling from import analysis
1,issue_closed,322,pycqa,astroid,PCManticore,2016-02-18 21:56:38,,closed issue,Remove `__all__` handling from import analysis
0,issue_title,111,pycqa,astroid,pylint-bot,2015-06-20 14:35:20,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

Improve the data model for all objects we support right now. We should know the dunder attributes of functions, classes and any other object.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/111
",start issue,Better data model
1,issue_closed,111,pycqa,astroid,PCManticore,2016-02-18 22:04:44,,closed issue,Better data model
2,issue_comment,111,pycqa,astroid,PCManticore,2016-02-18 22:04:44,"Closing, since it will be handled by https://github.com/PyCQA/astroid/pull/319
",,
0,issue_title,39,pycqa,astroid,pylint-bot,2014-07-25 11:00:18,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

Currently pylinting sqlalchemy code gives some false positives for E1120 (no-value-for-parameter)

I've attached sample code which exhibits this problem.

```
#!bash

$ pylint --version
pylint 1.1.0, 
astroid 1.0.1, common 0.61.0
Python 2.7.3 (default, Aug  9 2012, 17:23:57) 
[GCC 4.7.1 20120720 (Red Hat 4.7.1-5)]

$ python -c ""import sqlalchemy; print sqlalchemy.__version__""
0.9.4

$ pylint --reports=no sqlalchemy_testcase.py
************* Module sqlalchemy_testcase
E: 20, 4: No value passed for parameter 'dml' in function call (no-value-for-parameter)
```

The insert function is decorated, and the decorator fills in the 'dml' parameter. The callee providing it is an error.

I could potentially look at this myself but won't have the time to do so immediately.

Reported by Robbie Coomber on pylint-brain.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/39
",start issue,Support for sqlalchemy
1,issue_closed,39,pycqa,astroid,PCManticore,2016-02-18 21:52:45,,closed issue,Support for sqlalchemy
2,issue_comment,39,pycqa,astroid,pylint-bot,2015-02-26 17:04:30,"_Original comment by_ **Sylvain R (BitBucket: [sylvainr_](http://bitbucket.org/sylvainr_))**:

---

Hi there,

Any updates on that issue?

We use sqlalchemy extensively so that false positive shows up a lot.

Because we use it so much, we can not just do an inline disable, nor do we want to disable the ''no-value-for-parameter"" globally. 

So our current solution for the time being is to wrap pylint into a simple script that just filter out the ""No value passed for parameter 'dml' in function call"" lines, which kind of sucks and make our ""pylinter"" more complicated to use.

Using that wrapper is not ideal and it would be awesome if:
1) pylint/astroid would properly handle the sqlalchemy.Table.insert() calls, or
2) provide an easy way to just ignore those specific errors.

I know 1 may not be easy so maybe 2 is a more realistic solution? I am not aware of anyway to specifically ignore this error. I tried ignored-modules=sqlalchemy or ignored-classes=sqlalchemy.sql.schema.Table but it does not mute that error.

I think in general having more granularity around ignores at the pylintrc level is a good thing when encountering those issues.

Any suggestions?

PS: Thanks a lot for that awesome tool!
",,
3,issue_comment,39,pycqa,astroid,pylint-bot,2015-02-26 18:23:14,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

This will most likely be fixed when this PR will be integrated: https://bitbucket.org/logilab/pylint/pull-request/222/added-support-for-arity-decrementing/diff. It adds support for understanding arity decrementing decorators and this issue falls in the same situation.
",,
4,issue_comment,39,pycqa,astroid,PCManticore,2016-02-18 21:52:45,"Closing this. I don't think this issue should be here, but rather in Pylint.
",,
5,issue_comment,39,pycqa,astroid,raylu,2017-07-27 03:02:02,"Is there an issue in pylint that tracks this? I found https://github.com/PyCQA/pylint/issues/194 which appears to be closed because it should be handled in pylint-brain, now astroid.",,
0,issue_title,64,pycqa,astroid,pylint-bot,2014-11-28 20:39:00,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

We should understand the following function calls and map them to their syntactic counterpart.

```
#!python

list([4, 5, 6])
set((1, 2, 3))
tuple(('a', 'b', 'c')
frozenset({1: 2})
dict(a=4, b=5)
```

Currently, astroid understand list/set/tuple calls without heterogenous elements and only with const nodes. Using tuple(('a', tuple(list([4]))) might not work right now, for instance.
The tricky part is the frozenset, which can't be mapped to a Set and it doesn't have an equivalent AST node.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/64
",start issue,Add support for builtin constructors
1,issue_closed,64,pycqa,astroid,PCManticore,2016-02-18 22:03:24,,closed issue,Add support for builtin constructors
2,issue_comment,64,pycqa,astroid,PCManticore,2016-02-18 22:03:24,"Not sure why this is still open. We do support frozensets for a while now.
",,
0,issue_title,41,pycqa,astroid,pylint-bot,2014-07-25 11:04:43,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

The following is from Cole Robinson:

""""""

I poked at this a bit. Basically just doing:

```
#!python

diff --git a/brain/py2gi.py b/brain/py2gi.py
index 5001b7c..2584055 100644
--- a/brain/py2gi.py
+++ b/brain/py2gi.py
@@ -128,18 +129,21 @@ def _new_import_module(self, modname, relative_only=False,
             modnames.append('gi._glib')
         elif modname == 'gi.repository.GObject':
             modnames.append('gi._gobject')
+
+        import importlib
+
+        astng = None
         try:
-            modcode = ''
-            for m in modnames:
-                __import__(m)
-                modcode += _gi_build_stub(sys.modules[m])
+            for m in modnames[:1]:
+                acmod = importlib.import_module(m)
+                astng = MANAGER.ast_from_module(acmod, modname=m)
         except ImportError:
             astng = _inspected_modules[modname] = None
         else:
-            astng = AstroidBuilder(MANAGER).string_build(modcode, modname)
             _inspected_modules[modname] = astng

```

It didn't blow up, but running it against a simple script like:

from gi.repository import Gtk

print Gtk.get_major_version
print Gtk.get_major_version()

w = Gtk.Label()
w.set_label(""foo"")

Yielded these errors:

**\* Module pylint.testgtk E: 8, 0: Function 'wrapper' has no 'set_label' member (no-member) E: 8, 0: Instance of 'Label' has no 'set_label' member (no-member)

Unfortunately looking at the actual inspection code was overwhelming, so I don't think I can help here. I'm happy to test any work though, or help provide test cases.

""""""

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/41
",start issue,py2gi: rewrite using the living object builder
1,issue_closed,41,pycqa,astroid,PCManticore,2016-02-18 22:07:53,,closed issue,py2gi: rewrite using the living object builder
2,issue_comment,41,pycqa,astroid,PCManticore,2016-02-18 22:07:53,"Closing this. I don't know a lot about py2gi, since it is mostly developed by contributors and as such, there is no point in having this issue opened.
",,
