,rectype,issueid,project_owner,project_name,actor,time,text,action,title
4,issue_comment,389,pycqa,astroid,coveralls,2017-01-25 22:10:26,"
[![Coverage Status](https://coveralls.io/builds/9845478/badge)](https://coveralls.io/builds/9845478)

Coverage decreased (-3.9%) to 85.36% when pulling **0390c52fa90301405b692973988e69109bb5f7df on rogalski:init-subclass-master** into **bf6bb6fb4a01dd38d477f8ee980023ff2db42cb9 on PyCQA:master**.
",,
5,issue_comment,389,pycqa,astroid,coveralls,2017-01-25 22:41:09,"
[![Coverage Status](https://coveralls.io/builds/9846088/badge)](https://coveralls.io/builds/9846088)

Coverage decreased (-1.7%) to 87.555% when pulling **663da96b86ab71a01d583d5fd7d385d4aaa97b0e on rogalski:init-subclass-master** into **bf6bb6fb4a01dd38d477f8ee980023ff2db42cb9 on PyCQA:master**.
",,
6,issue_comment,389,pycqa,astroid,coveralls,2017-01-25 22:41:09,"
[![Coverage Status](https://coveralls.io/builds/9846088/badge)](https://coveralls.io/builds/9846088)

Coverage decreased (-1.7%) to 87.555% when pulling **663da96b86ab71a01d583d5fd7d385d4aaa97b0e on rogalski:init-subclass-master** into **bf6bb6fb4a01dd38d477f8ee980023ff2db42cb9 on PyCQA:master**.
",,
7,issue_comment,389,pycqa,astroid,rogalski,2017-01-25 22:46:11,"Looks like I've tried to modify unittests that are not very ""unit"" in nature. I'll revisit it tomorrow (same goes to 2.0 change).",,
8,issue_comment,389,pycqa,astroid,coveralls,2017-01-26 19:41:39,"
[![Coverage Status](https://coveralls.io/builds/9861795/badge)](https://coveralls.io/builds/9861795)

Coverage remained the same at 89.304% when pulling **9ddd35461c302a06e6b07b33ed56e19414a00cc8 on rogalski:init-subclass-master** into **bf6bb6fb4a01dd38d477f8ee980023ff2db42cb9 on PyCQA:master**.
",,
9,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-25 22:04:30,mark __init_subclass__ as classmethod,0390c52fa90301405b692973988e69109bb5f7df,
10,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-25 22:10:58,Fix unittests,8c006b4be8b0290923d78fc3142c6854004453ca,
11,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-25 22:29:01,Fix unit tests from another modules,663da96b86ab71a01d583d5fd7d385d4aaa97b0e,
12,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-26 19:24:51,"Revert ""Fix unit tests from another modules""

This reverts commit 663da96b86ab71a01d583d5fd7d385d4aaa97b0e.",4554b016a738f8fca24b12c14e672f5e8010c303,
13,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-26 19:25:03,"Revert ""Fix unittests""

This reverts commit 8c006b4be8b0290923d78fc3142c6854004453ca.",4553c0e8ca411413ba29c86b3048b5d8afb32c83,
14,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-26 19:25:30,"Revert ""mark __init_subclass__ as classmethod""

This reverts commit 0390c52fa90301405b692973988e69109bb5f7df.",98e0ef2bfcdc5c7298c3f6b9f01b8d6df7f559da,
15,pull_request_commit,389,pycqa,astroid,rogalski,2017-01-26 19:36:47,Mark __init_subclass__ as classmethoid in Python 3.6+,9ddd35461c302a06e6b07b33ed56e19414a00cc8,
0,issue_title,390,pycqa,astroid,euresti,2017-01-26 06:41:36,"### Fixes / new features
- Adds support so typing.NamedTuple(...) actually infers something useful.
",start issue,Add inference for typing.NamedTuple
1,issue_closed,390,pycqa,astroid,PCManticore,2017-03-01 09:16:44,,closed issue,Add inference for typing.NamedTuple
2,pull_request_title,390,pycqa,astroid,euresti,2017-01-26 06:41:36,"### Fixes / new features
- Adds support so typing.NamedTuple(...) actually infers something useful.
",cfe156629037195eeb43181efa5bdd09eb15c1c0,Add inference for typing.NamedTuple
3,pull_request_merged,390,pycqa,astroid,PCManticore,2017-03-01 09:16:44,Add inference for typing.NamedTuple,8b1806802047b59bc316578689d5d7421b930e10,Pull request merge from euresti/astroid:brain_typing_namedtuple to PyCQA/astroid:master
4,issue_comment,390,pycqa,astroid,coveralls,2017-01-26 06:45:30,"
[![Coverage Status](https://coveralls.io/builds/9850372/badge)](https://coveralls.io/builds/9850372)

Coverage decreased (-2.2%) to 87.126% when pulling **abf03d062a53208d662a973c34cd395907c1987d on euresti:brain_typing_namedtuple** into **a9430c92981124e1868c525a29f053f0d7661e4b on PyCQA:master**.
",,
5,issue_comment,390,pycqa,astroid,rogalski,2017-02-28 19:35:09,@euresti are you willing to make tests all tests pass and finish up this change? It would be nice to have it before releasing Pylint 1.7.0 (first release wih Python 3.6 support).,,
6,issue_comment,390,pycqa,astroid,euresti,2017-03-01 00:38:25,Sorry for the delay I'll work on this today or tomorrow.,,
7,issue_comment,390,pycqa,astroid,euresti,2017-03-01 06:51:16,Ok hope that's good enough.  ,,
8,issue_comment,390,pycqa,astroid,PCManticore,2017-03-01 09:17:04,Thanks so much @euresti for this! Thank you @rogalski for helping with the review.,,
9,pull_request_commit_comment,390,pycqa,astroid,PCManticore,2017-02-09 09:00:07,This can raise ``InferenceError``. We need to catch it and raise ``UseInferenceDefault`` instead.,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
10,pull_request_commit_comment,390,pycqa,astroid,PCManticore,2017-02-13 22:20:58,Why would this block raise AttributeError?,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
11,pull_request_commit_comment,390,pycqa,astroid,euresti,2017-02-17 14:50:18,"Well I'm not checking whether `node.args[1]` actually has an `elts` Or whether that elt has more elts in `elt.elts[0]`
  ",cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
12,pull_request_commit_comment,390,pycqa,astroid,euresti,2017-02-17 14:50:57,I'll fix this.,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
13,pull_request_commit_comment,390,pycqa,astroid,rogalski,2017-02-19 20:06:22,Decorate it with `@test_utils.require_version('3.6')`,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/tests/unittest_brain.py')"
14,pull_request_commit_comment,390,pycqa,astroid,rogalski,2017-02-19 20:09:10,Maybe moving it just above actual usage is a good idea?,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
15,pull_request_commit_comment,390,pycqa,astroid,rogalski,2017-02-19 20:11:11,"I'd limit catching AttributeErrpr just to `node.args[1].elts`.

Can you clarify second statement in comment above?",cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
16,pull_request_commit_comment,390,pycqa,astroid,euresti,2017-03-01 00:47:39,"`node.args[1].elts` can raise an AttributeError if node.args[1] is not a Tuple.
`elt.elts` can also raise an AttributeError if node.args[1] is a Tuple but doesn't have a Tuple inside it.

I can add a bunch of isinstance checks if you like.
",cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
17,pull_request_commit_comment,390,pycqa,astroid,euresti,2017-03-01 00:48:08,Technically typing is available in python2 also but in pypi.  Though for tests maybe I should limit it to 3.6,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/tests/unittest_brain.py')"
18,pull_request_commit_comment,390,pycqa,astroid,euresti,2017-03-01 00:48:28,Will do,cfe156629037195eeb43181efa5bdd09eb15c1c0,"(None, '', u'astroid/brain/brain_typing.py')"
19,pull_request_commit,390,pycqa,astroid,david@dropbox.com,2017-01-05 15:33:03,Add inference for typing.NamedTuple,f3d76aabc725d87a897af1d3d4bffe2fb5d7431f,
20,pull_request_commit,390,pycqa,astroid,david@dropbox.com,2017-03-01 06:00:32,Code review comments,cf3b1cb0e84ee97957567c3362c1005fc12b533b,
21,pull_request_commit,390,pycqa,astroid,david@dropbox.com,2017-03-01 06:27:44,Fix tests,5208bd413a8135bd449ad1cc4319edcf4700343e,
22,pull_request_commit,390,pycqa,astroid,david@dropbox.com,2017-03-01 06:44:55,Fix lint issues,cfe156629037195eeb43181efa5bdd09eb15c1c0,
0,issue_title,387,pycqa,astroid,degustaf,2017-01-24 19:37:57,"### Fixes / new features
- Add getitem to brain for defaultdict.
",start issue,Add getitem to defaultdict brain.
1,issue_closed,387,pycqa,astroid,PCManticore,2017-01-25 19:09:17,,closed issue,Add getitem to defaultdict brain.
2,pull_request_title,387,pycqa,astroid,degustaf,2017-01-24 19:37:57,"### Fixes / new features
- Add getitem to brain for defaultdict.
",0fea1205efb6e97923a8f9f470b4ef2711829c52,Add getitem to defaultdict brain.
3,pull_request_merged,387,pycqa,astroid,PCManticore,2017-01-25 19:09:17,Add getitem to defaultdict brain.,a2b025003ecb128681df8b29fd6ba8dcf614a6d7,Pull request merge from degustaf/astroid:fix_regression to PyCQA/astroid:master
4,issue_comment,387,pycqa,astroid,coveralls,2017-01-24 19:43:30,"
[![Coverage Status](https://coveralls.io/builds/9823432/badge)](https://coveralls.io/builds/9823432)

Coverage remained the same at 89.304% when pulling **0fea1205efb6e97923a8f9f470b4ef2711829c52 on degustaf:fix_regression** into **ae223fa514a2178d36da5121a1d87d626cf143fb on PyCQA:master**.
",,
5,issue_comment,387,pycqa,astroid,coveralls,2017-01-24 19:43:30,"
[![Coverage Status](https://coveralls.io/builds/9823432/badge)](https://coveralls.io/builds/9823432)

Coverage remained the same at 89.304% when pulling **0fea1205efb6e97923a8f9f470b4ef2711829c52 on degustaf:fix_regression** into **ae223fa514a2178d36da5121a1d87d626cf143fb on PyCQA:master**.
",,
6,issue_comment,387,pycqa,astroid,coveralls,2017-01-24 19:43:31,"
[![Coverage Status](https://coveralls.io/builds/9823432/badge)](https://coveralls.io/builds/9823432)

Coverage remained the same at 89.304% when pulling **0fea1205efb6e97923a8f9f470b4ef2711829c52 on degustaf:fix_regression** into **ae223fa514a2178d36da5121a1d87d626cf143fb on PyCQA:master**.
",,
7,issue_comment,387,pycqa,astroid,coveralls,2017-01-24 19:43:31,"
[![Coverage Status](https://coveralls.io/builds/9823432/badge)](https://coveralls.io/builds/9823432)

Coverage remained the same at 89.304% when pulling **0fea1205efb6e97923a8f9f470b4ef2711829c52 on degustaf:fix_regression** into **ae223fa514a2178d36da5121a1d87d626cf143fb on PyCQA:master**.
",,
8,issue_comment,387,pycqa,astroid,coveralls,2017-01-24 19:43:31,"
[![Coverage Status](https://coveralls.io/builds/9823432/badge)](https://coveralls.io/builds/9823432)

Coverage remained the same at 89.304% when pulling **0fea1205efb6e97923a8f9f470b4ef2711829c52 on degustaf:fix_regression** into **ae223fa514a2178d36da5121a1d87d626cf143fb on PyCQA:master**.
",,
9,issue_comment,387,pycqa,astroid,PCManticore,2017-01-25 19:08:42,Let's go with it. Thanks!,,
10,pull_request_commit,387,pycqa,astroid,degustaf,2017-01-23 20:04:51,Add getitem to defaultdict brain.,0fea1205efb6e97923a8f9f470b4ef2711829c52,
0,issue_title,392,pycqa,astroid,euresti,2017-01-28 16:03:12,"### Fixes / new features
- Added annotations to the PY2 ast.
- Adds a second pass of the source looking for `# type:` comments.  Adds those into the nodes.
- Some perf improvements.

Just looking for comments on my approach here.",start issue,RFC: Inject type comments 
1,pull_request_title,392,pycqa,astroid,euresti,2017-01-28 16:03:12,"### Fixes / new features
- Added annotations to the PY2 ast.
- Adds a second pass of the source looking for `# type:` comments.  Adds those into the nodes.
- Some perf improvements.

Just looking for comments on my approach here.",af549696be2d252250dd0681d104c88569babe6b,RFC: Inject type comments 
2,issue_comment,392,pycqa,astroid,coveralls,2017-01-28 16:07:31,"
[![Coverage Status](https://coveralls.io/builds/9887994/badge)](https://coveralls.io/builds/9887994)

Coverage increased (+0.07%) to 89.378% when pulling **af549696be2d252250dd0681d104c88569babe6b on euresti:type_comments** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
3,issue_comment,392,pycqa,astroid,coveralls,2017-01-28 16:07:31,"
[![Coverage Status](https://coveralls.io/builds/9887994/badge)](https://coveralls.io/builds/9887994)

Coverage increased (+0.07%) to 89.378% when pulling **af549696be2d252250dd0681d104c88569babe6b on euresti:type_comments** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
4,issue_comment,392,pycqa,astroid,coveralls,2017-01-28 16:07:31,"
[![Coverage Status](https://coveralls.io/builds/9887994/badge)](https://coveralls.io/builds/9887994)

Coverage increased (+0.07%) to 89.378% when pulling **af549696be2d252250dd0681d104c88569babe6b on euresti:type_comments** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
5,issue_comment,392,pycqa,astroid,coveralls,2017-01-28 16:07:31,"
[![Coverage Status](https://coveralls.io/builds/9887994/badge)](https://coveralls.io/builds/9887994)

Coverage increased (+0.07%) to 89.378% when pulling **af549696be2d252250dd0681d104c88569babe6b on euresti:type_comments** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
6,issue_comment,392,pycqa,astroid,ceridwen,2017-01-30 20:48:29,"Python 3.6 adds a new node to the ast, AnnAssign, and the same approach should be used here for type annotations on assignment statements, instead of adding a field to AssignNode nodes, see #394.

More broadly, we don't use type comments in pylint or astroid at the moment, so this pull request should be part of a larger discussion about when or if we want to use type comments.  We have discussed in the past the possibility of making the parser pluggable, so that someone could replace a 2.7 parser that doesn't process type comments with one that does.  That approach might still be better than this one.  As it is, astroid parses the code once with the standard library's ast module, rewrites the tree using rebuilder, and pylint reparses the code using tokenizer to find pragmas.  As-is, this patch adds another tokenizer pass to this process.  Aside from the performance implications, I feel like this is too much code duplication across the two code bases.",,
7,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-10 02:14:56,"Type comments, take 1",857c91f59f9e3d278dba0f1bb176075771ca3d3d,
8,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-13 20:55:24,Speed up parsing,2a125d4640fd72de17e9b0f4a8b87df7273fb418,
9,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-14 22:52:08,Fix start of function comments,52955b81ac3ea7c820f4fc343126288ee806c347,
10,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-28 01:35:01,WIP: type_comments,4b7b51a501c13fa894d7e468925e50223b2c4fbb,
11,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-28 15:48:58,WIP: type_comments,72a454d664972ecaaa56f355b78a866620b9e907,
12,pull_request_commit,392,pycqa,astroid,david@dropbox.com,2017-01-28 15:59:02,WIP: type_comments,af549696be2d252250dd0681d104c88569babe6b,
13,issue_closed,392,pycqa,astroid,euresti,2018-01-12 19:32:21,,closed issue,RFC: Inject type comments 
14,issue_comment,392,pycqa,astroid,euresti,2018-01-12 19:32:21,This is real old.  ,,
0,issue_title,396,pycqa,astroid,rogalski,2017-01-30 23:44:20,"Just a POC, needs:

1) Guidance on if it’s a correct way to solve a problem
2) Extra tests
3) Docs entries

Aims to solve PyCQA/pylint#957",start issue,"Infer starred expressions in tuple, list, set and dict literals"
1,issue_closed,396,pycqa,astroid,rogalski,2017-02-14 19:32:24,,closed issue,"Infer starred expressions in tuple, list, set and dict literals"
2,pull_request_title,396,pycqa,astroid,rogalski,2017-01-30 23:44:20,"Just a POC, needs:

1) Guidance on if it’s a correct way to solve a problem
2) Extra tests
3) Docs entries

Aims to solve PyCQA/pylint#957",aeac1c12b1e8272f12a64f290c71671847901dcd,"Infer starred expressions in tuple, list, set and dict literals"
3,pull_request_merged,396,pycqa,astroid,rogalski,2017-02-14 19:32:24,"Infer starred expressions in tuple, list, set and dict literals",4e7d9fee4080d2e0db67a3e0463be8b196e56a95,Pull request merge from rogalski/astroid:infer_starred to PyCQA/astroid:master
4,issue_comment,396,pycqa,astroid,coveralls,2017-01-30 23:50:29,"
[![Coverage Status](https://coveralls.io/builds/9915288/badge)](https://coveralls.io/builds/9915288)

Coverage decreased (-1.9%) to 87.449% when pulling **21063712c5a54d06c154ec3bf8e36cd42120c743 on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
5,issue_comment,396,pycqa,astroid,rogalski,2017-01-30 23:52:33,Lack of coverage is due to guard except clause not being hit. May be easily improved by adding additional tests.,,
6,issue_comment,396,pycqa,astroid,coveralls,2017-02-05 15:23:11,"
[![Coverage Status](https://coveralls.io/builds/10002169/badge)](https://coveralls.io/builds/10002169)

Coverage increased (+0.02%) to 89.325% when pulling **5cc5e5b3c75c96efff11482dd4db1396098f2304 on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
7,issue_comment,396,pycqa,astroid,coveralls,2017-02-07 20:41:06,"
[![Coverage Status](https://coveralls.io/builds/10041446/badge)](https://coveralls.io/builds/10041446)

Coverage increased (+0.02%) to 89.325% when pulling **b5b5eaf6ea7173f6f8e79516c87c53b578dd316a on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
8,issue_comment,396,pycqa,astroid,coveralls,2017-02-07 20:41:06,"
[![Coverage Status](https://coveralls.io/builds/10041446/badge)](https://coveralls.io/builds/10041446)

Coverage increased (+0.02%) to 89.325% when pulling **b5b5eaf6ea7173f6f8e79516c87c53b578dd316a on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
9,issue_comment,396,pycqa,astroid,coveralls,2017-02-07 20:41:06,"
[![Coverage Status](https://coveralls.io/builds/10041446/badge)](https://coveralls.io/builds/10041446)

Coverage increased (+0.02%) to 89.325% when pulling **b5b5eaf6ea7173f6f8e79516c87c53b578dd316a on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
10,issue_comment,396,pycqa,astroid,coveralls,2017-02-07 20:41:06,"
[![Coverage Status](https://coveralls.io/builds/10041446/badge)](https://coveralls.io/builds/10041446)

Coverage increased (+0.02%) to 89.325% when pulling **b5b5eaf6ea7173f6f8e79516c87c53b578dd316a on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
11,issue_comment,396,pycqa,astroid,coveralls,2017-02-07 20:41:06,"
[![Coverage Status](https://coveralls.io/builds/10041446/badge)](https://coveralls.io/builds/10041446)

Coverage increased (+0.02%) to 89.325% when pulling **b5b5eaf6ea7173f6f8e79516c87c53b578dd316a on rogalski:infer_starred** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",,
12,pull_request_commit_comment,396,pycqa,astroid,PCManticore,2017-02-13 22:36:52,We don't use ``v``.,aeac1c12b1e8272f12a64f290c71671847901dcd,"(None, '', u'astroid/inference.py')"
13,pull_request_commit,396,pycqa,astroid,rogalski,2017-01-30 23:44:08,"Infer starred expressions in (tuple, list, dict) literals

Just a POC, needs:

1) Guidance on if it’s a correct way to solve a problem
2) Extra tests
3) Docs entries

Aims to solve PyCQA/pylint#957",21063712c5a54d06c154ec3bf8e36cd42120c743,
14,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-05 12:51:58,"Fix namespace population when wildcard import is used (#397)

Fix PyCQA/pylint#1312",9a8eec14016123f1cbc106eab04ce2ac3156670d,
15,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-05 12:57:40,"Revert ""Fix namespace population when wildcard import is used (#397)"" (#398)

This reverts commit 3e6ef99928137a396a6ee9c75351f4194b2471e8.",7dbd9bde02cc8c53a7ac46fe7ce0a11d9ce3c36f,
16,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-05 15:18:39,"Extra tests, raise InferenceError when starred expressions cannot be inferred",5cc5e5b3c75c96efff11482dd4db1396098f2304,
17,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-07 20:36:20,"Overall improvements in docs, raised exceptions and more",b5b5eaf6ea7173f6f8e79516c87c53b578dd316a,
18,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-14 19:02:55,Merge branch 'master' into infer_starred,bb218dd1e3cd2e6ffe67109f99aef24b9a736005,
19,pull_request_commit,396,pycqa,astroid,rogalski,2017-02-14 19:04:16,Rename unused name to underscore,aeac1c12b1e8272f12a64f290c71671847901dcd,
