,rectype,issueid,project_owner,project_name,actor,time,text,action,title
10,issue_comment,333,idan,oauthlib,josephtate,2015-05-06 21:31:40,"@ib-lundgren There are a bunch of issues and pull requests that can be closed now because #323 has been merged: #296, #315, #297, #307 are all duplicate/redundant.

#338 is trivial and should be accepted,
#339 includes a test and LGTM
#332 has a LGTM
",,
11,issue_comment,333,idan,oauthlib,samjacoby,2015-05-18 19:25:42,"Thanks, @josephtate. Here's my vote for #339. Would love to see these come on in. 
",,
12,issue_comment,333,idan,oauthlib,ib-lundgren,2015-05-23 17:39:09,"Thanks a lot guys :)
",,
13,issue_comment,333,idan,oauthlib,thedrow,2015-06-15 12:58:12,"I'm willing to help maintain this library if required.
",,
14,issue_comment,333,idan,oauthlib,foxx,2015-06-23 09:16:33,"@ib-lundgren All the following are good for merge, they are indentation fixes in docs;

#343, #347, #349
",,
15,issue_comment,333,idan,oauthlib,ib-lundgren,2015-07-01 08:31:54,"I'm excited to announce that the contributor bit is now flipped for @masci, @lepture, @tilgovi, @georgewhewell, @samjacoby, @foxx, @thedrow :) Thanks for all your contributions so far and I'm looking forward to see where you help steer oauthlib from here!

I think one thing we should look at doing soon is a new PyPI release (#346). Anyone fancy writing up a change list? I'll push once we have one. 

As always, if you have a question, would like to discuss something or simply draw my attention somewhere feel free email/hangouts msg me at ib.lundgren@gmail.com. 

p.s. If you would like to become a contributor please get in touch. In this round I included people from this thread but there are many more who have made great contributions in the past. If you are one of those please do not be offended but rather sent me an email :)
",,
16,issue_comment,333,idan,oauthlib,thedrow,2015-07-01 09:04:56,"@ib-lundgren Can you please set up travis to release to PyPi on tag?
I'll have a changelog by sunday.
",,
17,issue_comment,333,idan,oauthlib,thedrow,2015-07-01 11:45:13,"I merged some of the pending PRs.
@ib-lundgren If I merged something I shouldn't have please let me know and I'll revert.
",,
18,issue_comment,333,idan,oauthlib,thedrow,2015-07-04 14:20:49,"Please take look at #357 and let me know if I missed something.
",,
0,issue_title,332,idan,oauthlib,tilgovi,2015-03-17 13:56:40,"Disclosure: I am the author of pyramid-oauthlib
",start issue,Add link to pyramid-oauthlib
1,issue_closed,332,idan,oauthlib,ib-lundgren,2015-05-23 17:38:12,,closed issue,Add link to pyramid-oauthlib
2,pull_request_title,332,idan,oauthlib,tilgovi,2015-03-17 13:56:40,"Disclosure: I am the author of pyramid-oauthlib
",2235b9732929acc2212ae55b9ac7eaeed161941c,Add link to pyramid-oauthlib
3,pull_request_merged,332,idan,oauthlib,ib-lundgren,2015-05-23 17:38:12,Add link to pyramid-oauthlib,7ad14223eb6f5295b5f205be9b059e4c9d4734ea,Pull request merge from tilgovi/oauthlib:patch-1 to idan/oauthlib:master
4,issue_comment,332,idan,oauthlib,tilgovi,2015-03-17 18:48:03,"Fixed! Thanks.
",,
5,issue_comment,332,idan,oauthlib,wiliamsouza,2015-03-17 20:16:50,":+1: LGTM PR #333 
",,
6,issue_comment,332,idan,oauthlib,tilgovi,2015-03-17 20:39:10,"I think Travis might be failing because #322 needs to be merged (pyjwt is not pinned to any particular version).
",,
7,issue_comment,332,idan,oauthlib,tilgovi,2015-04-02 20:34:04,"<sigh> ... syntax.

Fixed!
",,
8,pull_request_commit_comment,332,idan,oauthlib,wiliamsouza,2015-03-17 18:17:01,"Missing one `_` after `pyramid-oauthlib`.
",2235b9732929acc2212ae55b9ac7eaeed161941c,"(None, '', u'README.rst')"
9,pull_request_commit_comment,332,idan,oauthlib,ib-lundgren,2015-04-02 11:17:37,"`pyramid-oauthlib_` should be `pyramid-oauthlib`_ :)
",2235b9732929acc2212ae55b9ac7eaeed161941c,"(None, '', u'README.rst')"
10,pull_request_commit,332,idan,oauthlib,tilgovi,2015-03-17 13:56:35,"Add link to pyramid-oauthlib

Disclosure: I am the author of pyramid-oauthlib",2235b9732929acc2212ae55b9ac7eaeed161941c,
0,issue_title,334,idan,oauthlib,wiliamsouza,2015-03-17 20:12:00,"Until PR #315 get ready `oauthlib` should use version 0.3.2.

This will fix all PRs tests falling
",start issue,Freeze pyjwt version to 0.3.2 this is the last version using PyCrypto
1,issue_closed,334,idan,oauthlib,wiliamsouza,2015-03-18 12:45:51,,closed issue,Freeze pyjwt version to 0.3.2 this is the last version using PyCrypto
2,pull_request_title,334,idan,oauthlib,wiliamsouza,2015-03-17 20:12:00,"Until PR #315 get ready `oauthlib` should use version 0.3.2.

This will fix all PRs tests falling
",3020240e403deb97c9dc8041705ac62532da86af,Freeze pyjwt version to 0.3.2 this is the last version using PyCrypto
3,issue_comment,334,idan,oauthlib,tilgovi,2015-03-17 20:44:00,"I think you need to cryptography to dependencies.
",,
4,issue_comment,334,idan,oauthlib,wiliamsouza,2015-03-18 12:45:51,"Closing this, #322 Provides much better solution.
",,
5,pull_request_commit,334,idan,oauthlib,wiliamsouza,2015-03-17 20:09:48,Freeze pyjwt version to 0.3.2 this is the last version using PyCrypto,3020240e403deb97c9dc8041705ac62532da86af,
